,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
86,20240819,119830,92538,92537,93740,7150,6500,6900,6640,20,2,6650,2.310,6900,6640,20,2,108.010,264701,119214,128769,624,765,564,1.280,5.280,5.060,2761,961,7550,5980,7710,5980,0.000,-0.026,-0.026,75,682,아이텍,-0.026
85,20240819,038880,92214,92212,93425,284,258,285,268,19,6,272,4.210,285,268,19,6,97.820,2738328,1310347,1281779,2249,3096,227,1.040,13.100,7.250,5428,4902,277,193,351,193,0.022,-0.044,-0.037,107,539,아이에이,-0.037
84,20240819,060900,91934,91934,93144,1216,1105,1276,1183,13,18,1235,11.660,1276,1183,13,18,108.990,868221,404693,441088,1918,2796,188,0.450,11.930,7.040,1062,13000,1461,1010,1461,1010,0.040,-0.069,-0.045,81,506,DGP,-0.048
83,20240819,377220,91428,91428,92630,2100,1907,2240,1982,5,5,2055,8.160,2240,1982,5,5,95.710,2163870,1096843,1049834,2614,4119,506,1.740,11.160,8.420,2038,4542,1900,1560,1984,1560,0.000,-0.065,-0.041,53,309,프롬바이오,-0.048
82,20240819,179530,91302,91300,92511,3465,3150,3450,3340,19,18,3425,8.730,3450,3340,19,18,418.210,49826,9320,38977,95,178,105,0.450,9.520,1.840,168,2,3450,2840,3960,2835,0.004,-0.042,-0.022,51,673,애드바이오텍,-0.022
81,20240819,294090,91205,91204,92414,13860,12600,14160,13450,4,15,13880,27.340,14160,13450,4,15,149.030,2917525,1112683,1658282,9761,11341,539,2.640,27.340,2.800,38816,48,15080,10900,16150,10500,0.020,-0.088,-0.024,82,417,이오플로우,0.017
80,20240819,006490,91137,91135,92343,1315,1195,1310,1252,20,13,1295,12.020,1310,1252,20,13,141.320,1549418,612609,865735,1356,2178,506,1.270,12.020,5.260,1965,2111,1156,866,1167,856,0.019,-0.068,-0.013,58,498,인스코비,-0.048
79,20240819,377740,91128,91122,92341,6270,5700,6390,6040,17,7,6120,7.940,6390,6040,17,7,110.740,5559465,2520840,2791653,11489,12304,516,5.190,18.890,18.600,100414,6404,5670,4050,5670,4050,0.044,-0.036,-0.007,505,646,바이오노트,-0.007
78,20240819,188260,90957,90957,92206,3535,3210,3650,3475,16,20,3640,14.830,3650,3475,16,20,142.160,398146,157161,223422,668,914,417,0.740,14.830,6.460,1393,2007,3180,2605,3370,2605,0.132,-0.076,0.132,141,69,세니젠,-0.048
77,20240819,340360,90946,90943,92155,1942,1765,1977,1903,11,19,1919,8.790,1977,1903,11,19,105.860,824940,388409,411172,772,1000,480,0.450,8.790,4.300,1578,596,2520,1614,3220,1614,0.193,-0.003,0.144,758,43,다보링크,0.120
76,20240819,261780,90547,90545,91751,5440,4940,5620,5290,18,2,5340,10.790,5620,5290,18,2,115.440,1905509,833312,961950,3967,4731,108,2.100,11.060,10.790,11132,10230,4820,4015,4880,4015,0.030,-0.051,-0.041,53,747,차백신연구소,-0.048
75,20240819,017370,90545,90540,91749,7870,7150,7940,7280,20,1,7330,12.940,7940,7280,20,1,80.270,585293,301468,241979,2979,3516,445,1.830,12.940,9.390,4435,3873,7630,5770,8370,5770,0.018,-0.023,-0.023,120,760,우신시스템,-0.023
74,20240819,294090,90403,90358,91605,12310,11190,13870,12560,3,20,13630,25.050,13870,12560,3,20,138.800,1863510,718982,997968,5967,7112,539,2.530,25.320,2.000,24215,29,15080,10900,16150,10500,0.039,-0.071,-0.007,82,417,이오플로우,0.036
73,20240819,038530,90126,90121,91334,433,393,440,401,20,9,412,11.650,440,401,20,9,73.720,11591826,6080743,4482589,3121,3621,436,2.110,18.750,13.670,81123,10316,369,242,369,242,0.090,-0.068,-0.056,50,757,케이바이오,-0.048
72,20240819,017370,90030,90024,91234,7150,6490,7940,6910,10,19,7740,19.260,7940,6910,10,19,103.600,438762,194951,201965,1988,2743,445,1.360,18.490,8.860,3349,2367,7630,5770,8370,5770,-0.008,-0.075,-0.075,25,760,우신시스템,-0.048
71,20240819,215380,90023,90021,91232,2520,2125,2760,2510,0,19,2760,29.880,2760,2510,0,19,77.300,1556260,676030,522590,1499,1149,452,4.610,29.880,2.570,4109,44,2125,1320,2125,1116,0.000,0.000,0.000,25,25,우정바이오,-0.003
70,20240819,079190,90021,90015,91227,1000,774,999,930,8,0,946,22.220,999,930,8,0,97.980,5124732,2168039,2124148,2799,3407,516,5.840,22.220,18.040,5016,76210,774,566,894,566,0.063,-0.068,0.063,731,139,케스피온,-0.048
69,20240816,054180,141738,141738,142947,564,512,585,560,19,6,561,5.060,585,560,19,6,123.680,533135,205085,253644,374,408,447,5.860,28.630,26.940,71763,111318,762,522,769,422,0.011,-0.012,-0.009,659,701,메디콕스,-0.009
68,20240816,419050,140403,140403,141612,2495,2265,2620,2415,18,3,2505,12.840,2620,2415,18,3,87.460,6181487,3118699,2727664,7633,8735,227,0.660,12.430,12.390,118001,15148,2565,1693,2905,1693,0.096,-0.030,-0.030,664,760,삼기이브이,-0.030
67,20240816,185490,140326,140324,141532,4510,4100,4720,4400,9,17,4560,11.360,4720,4400,9,17,108.980,1702053,798023,869686,4116,4976,493,4.580,27.740,25.460,4196,107833,4095,2720,4095,2530,0.012,-0.046,-0.037,675,757,아이진,-0.037
66,20240816,373200,140018,140017,141225,604,549,612,585,19,11,600,-16.430,612,585,19,11,70.020,8703344,4689198,3283296,3784,3465,521,-1.700,3.420,0.760,274,265,1725,680,1950,680,0.095,0.000,0.060,725,624,엑스플러스,0.060
65,20240816,256840,134925,134924,140134,6710,6100,6850,6610,17,4,6750,11.570,6850,6610,17,4,135.270,7382433,3079592,4165917,18143,28087,436,3.700,28.910,27.480,70651,175204,6820,5160,6820,4775,-0.004,-0.037,-0.028,604,715,한국비엔씨,-0.028
64,20240816,335810,134426,134424,135628,4400,4000,4500,4250,19,12,4340,8.500,4500,4250,19,12,84.280,69273,35760,30137,323,327,447,5.670,29.190,26.180,70263,88296,4525,3605,5140,3605,0.025,-0.015,0.010,636,599,프리시젼바이오,0.010
63,20240816,389500,133650,133646,134857,18870,17150,19300,18340,20,10,18570,22.900,19300,18340,20,10,99.630,293936,140336,139816,3572,3926,505,1.540,22.900,5.830,5085,7737,20500,12600,24550,12600,0.050,-0.003,0.034,738,579,에스비비테크,0.034
62,20240816,225220,133440,133439,134642,4315,3920,4360,4255,17,3,4280,21.760,4360,4255,17,3,103.190,6759467,3303551,3409007,15650,18888,447,5.620,28.070,26.180,69879,87736,3820,3205,4155,3205,0.023,-0.023,0.006,615,719,제놀루션,0.006
61,20240816,377740,132618,132615,133820,5660,5140,5880,5550,16,19,5610,23.840,5880,5550,16,19,124.280,4229850,1787135,2221038,7129,9081,447,5.700,27.230,25.790,69634,87455,4785,4050,4785,4050,0.041,-0.034,0.011,719,583,바이오노트,0.011
60,20240816,377740,132246,132244,133452,5010,4550,5880,5090,9,20,5640,24.500,5880,5090,9,20,133.780,3888816,1568639,2098500,6346,8262,447,5.620,27.510,25.980,69479,87268,4785,4050,4785,4050,0.035,-0.039,0.005,719,583,바이오노트,0.005
59,20240816,331920,131926,131924,133133,10120,9200,9990,10000,8,17,9980,13.670,9990,10000,8,17,86.180,8897920,4661218,4016996,31047,35255,376,3.270,22.590,22.050,4003,26037,8780,3405,8780,3405,0.014,-0.196,-0.187,624,755,셀레믹스,-0.048
58,20240816,462510,131036,131036,132238,13360,12140,13450,12830,8,11,13050,11.630,13450,12830,8,11,104.330,1037068,494028,515406,5445,6812,513,2.610,11.630,7.050,13347,31290,18050,9920,24550,9920,0.116,-0.008,0.080,697,541,라메디텍,0.080
57,20240816,452400,130821,130816,132026,15330,13930,15140,14440,15,8,14710,4.330,15140,14440,15,8,88.540,1137239,589871,522256,7596,9002,227,0.570,14.590,12.340,110724,18763,14950,9270,15720,9270,0.018,-0.067,-0.045,524,582,이닉스,-0.048
56,20240816,005690,130532,130526,131736,6790,6170,6890,6700,5,14,6850,26.380,6890,6700,5,14,110.180,13750249,6482793,7142574,28817,36302,468,6.810,26.380,13.430,88019,46733,5580,4300,6000,4300,0.028,-0.028,0.028,746,591,파미셀,0.025
55,20240816,065950,124409,124406,125618,2885,2620,2960,2880,14,2,2885,12.920,2960,2880,14,2,110.510,8461227,3957800,4373888,9310,11923,346,4.410,29.970,15.990,7942,44563,2710,2125,2710,2125,0.113,-0.036,0.113,756,582,웰크론,0.113
54,20240816,098660,123714,123713,124918,2345,2130,2345,2305,13,3,2335,9.620,2345,2305,13,3,514.230,137393,21855,112384,237,446,32,1.250,9.620,8.920,314,24577,2230,1875,2230,1865,0.009,-0.028,0.009,736,482,에스티오,0.009
53,20240816,313760,123146,123140,124352,4420,4015,4555,4155,19,8,4240,-4.930,4555,4155,19,8,59.240,454331,279457,165558,1991,2051,363,4.090,27.630,4.810,68256,667,8130,3055,8130,3055,-0.004,-0.071,-0.061,447,606,캐리,-0.048
52,20240816,028080,123008,123006,124214,3785,3440,3950,3620,15,10,3660,8.930,3950,3620,15,10,87.120,1886850,985146,858259,11996,12554,514,0.850,17.850,8.930,7220,6825,3360,2280,3600,2280,0.004,-0.098,-0.083,446,754,휴맥스홀딩스,-0.048
51,20240816,085810,122854,122853,124058,1166,1060,1200,1121,17,9,1139,18.890,1200,1121,17,9,90.570,6640096,3359062,3042313,11983,12770,514,0.950,18.890,11.160,7152,6696,1047,717,1047,717,0.025,-0.136,-0.127,472,749,알티캐스트,-0.048
50,20240816,085810,122020,122020,123227,1054,958,1200,1053,0,20,1184,23.590,1200,1053,0,20,103.170,5211379,2447516,2525142,9100,9990,514,1.640,23.280,13.990,5527,4437,1047,717,1047,717,0.002,-0.169,-0.160,424,749,알티캐스트,-0.048
49,20240816,035620,115837,115835,121039,535,486,544,512,19,13,514,5.760,544,512,19,13,219.510,656430,199592,438134,345,602,48,0.450,5.760,4.830,340,224,533,431,554,431,0.006,-0.021,0.004,384,476,바른손이앤에이,0.004
48,20240816,012690,115714,115708,120923,3950,3590,3980,3880,16,0,3895,19.300,3980,3880,16,0,104.930,15519944,7493302,7863075,21693,27059,19,3.590,29.870,19.140,1587,58199,3495,2730,5110,2730,0.032,-0.014,0.017,464,404,모나리자,0.017
47,20240816,221800,115311,115311,120518,4825,4385,4945,4615,1,10,4885,11.400,4945,4615,1,10,107.210,1899254,887872,951895,4339,5207,447,4.990,28.070,25.390,65025,81961,4960,3400,4960,3400,-0.004,-0.088,-0.088,370,760,유투바이오,-0.048
46,20240816,083550,114354,114354,115602,5420,4920,5460,5230,14,5,5310,12.860,5460,5230,14,5,99.720,4560437,2228356,2222154,13123,14867,346,4.390,29.970,16.470,7895,42541,4705,3350,4705,3350,0.026,-0.043,-0.008,447,687,케이엠,-0.008
45,20240816,317690,112041,112040,113252,18170,16510,18410,17680,19,14,17890,3.650,18410,17680,19,14,91.340,3978364,2048192,1870843,19829,24107,447,4.920,26.400,24.020,61509,80168,,,,,0.009,-0.102,-0.094,309,759,퀀타매트릭스,-0.048
44,20240816,005690,111315,111314,112521,6150,5590,6490,6140,0,18,6490,19.740,6490,6140,0,18,122.440,4804974,2120944,2596954,9855,12849,468,6.310,19.740,14.690,29292,36149,5580,4300,6000,4300,0.085,-0.028,0.085,746,406,파미셀,0.082
43,20240816,331920,111052,111050,112255,10160,9230,9980,10040,12,18,9640,9.790,9980,10040,12,18,89.500,5852715,2993866,2679494,19876,23169,376,2.970,26.910,18.920,3424,19309,8780,3405,8780,3405,0.079,-0.168,-0.159,523,755,셀레믹스,-0.048
42,20240816,188260,110336,110329,111540,3440,3125,3470,3210,18,2,3235,13.510,3470,3210,18,2,90.430,582891,290184,262411,2039,2428,417,0.450,13.330,13.100,1912,49350,3180,2605,3395,2605,0.017,-0.043,-0.020,340,721,세니젠,-0.020
41,20240816,092600,110248,110242,111451,1270,1154,1270,1240,18,20,1260,9.190,1270,1240,18,20,181.410,119320,39402,71478,389,407,556,2.300,9.190,2.770,148,4412,1440,1037,1607,1037,0.007,-0.037,-0.006,275,622,앤씨앤,-0.006
40,20240816,006050,105931,105925,111142,1752,1592,1785,1673,20,7,1682,6.790,1785,1673,20,7,91.320,6187621,3142541,2869727,7665,8442,250,0.640,6.790,5.230,10545,23991,1575,1045,1575,1045,0.002,-0.046,-0.025,264,656,국영지앤엠,-0.025
39,20240816,012690,105127,105122,110329,3600,3270,3775,3590,13,18,3660,12.100,3775,3590,13,18,115.690,4860313,2220964,2569445,6078,8281,19,2.810,29.870,11.940,1397,17422,3495,2730,5110,2730,0.098,-0.004,0.082,464,247,모나리자,0.082
38,20240816,334970,104634,104633,105837,6870,6240,6940,6810,13,16,6890,10.590,6940,6810,13,16,133.280,555083,233640,311400,1156,1927,241,1.930,10.590,5.160,3662,42061,6290,4250,6290,3990,0.045,-0.006,0.036,682,259,프레스티지바이오로직,0.036
37,20240816,009450,104354,104350,105605,71900,65300,72000,70600,14,6,71200,9.040,72000,70600,14,6,195.260,143534,47035,91839,1389,1987,104,0.790,9.490,3.540,9958,239,66900,50900,66900,49400,0.025,-0.014,0.021,753,307,경동나비엔,0.021
36,20240816,064800,103613,103611,104815,1631,1482,1700,1595,12,18,1627,11.590,1700,1595,12,18,100.170,10916009,5304187,5312945,8865,10280,32,1.330,11.450,7.510,17352,154,2995,1458,3310,1458,0.023,-0.028,-0.002,541,241,포니링크,-0.002
35,20240816,417840,103412,103408,104624,9070,8240,9060,8430,20,13,8540,5.040,9060,8430,20,13,81.310,107440,56209,45704,529,539,12,2.210,14.900,13.940,29026,78846,11590,7200,13260,7200,-0.004,-0.032,-0.011,216,375,저스템,-0.011
34,20240816,069540,102940,102939,104143,1685,1531,1694,1638,19,8,1663,-18.680,1694,1638,19,8,86.380,2980862,1462764,1263513,1698,2084,92,-0.780,4.180,3.700,25,767,3545,1976,3910,1976,-0.002,-0.090,-0.062,203,384,빛과전자,-0.048
33,20240816,227100,102448,102442,103656,1067,969,1065,1021,20,7,1048,-16.760,1065,1021,20,7,88.120,571578,281172,247758,570,589,279,-0.070,29.870,9.570,1370,116996,1479,1206,1479,1065,0.050,-0.017,-0.003,478,203,퀀텀온,-0.003
32,20240816,402490,102400,102358,103605,20550,18650,21400,20200,11,20,20850,14.620,21400,20200,11,20,123.410,1287157,558622,689399,8310,10381,12,2.210,14.900,13.470,25604,77794,21600,13370,29050,13370,0.017,-0.058,-0.017,756,501,그린리소스,-0.048
31,20240816,188260,102400,102354,103602,3135,2850,3280,3010,1,18,3255,14.210,3280,3010,1,18,153.000,96829,34497,52780,265,316,417,0.220,14.390,6.050,302,1636,3180,2605,3395,2605,0.055,-0.049,-0.026,246,721,세니젠,-0.048
30,20240816,036220,101947,101947,103155,19780,17980,19850,18950,20,0,18980,5.860,19850,18950,20,0,94.080,711746,352840,331958,4897,5132,447,4.490,29.740,27.560,52583,72506,18480,13070,18480,13070,0.062,-0.008,0.016,235,190,오상헬스케어,0.016
29,20240816,050090,101502,101501,102707,935,849,933,875,20,15,923,7.830,933,875,20,15,87.120,92309,46417,40437,140,276,59,0.440,7.830,1.980,83,189,993,806,1019,686,0.003,-0.061,-0.061,223,760,비케이홀딩스,-0.048
28,20240816,331920,101423,101422,102627,8970,8150,9610,8790,12,6,8990,2.390,9610,8790,12,6,92.900,3637409,1805561,1677371,12057,14728,376,2.830,27.740,15.850,2821,23621,8780,3405,8780,3405,0.157,-0.108,-0.098,523,755,셀레믹스,0.120
27,20240816,225220,101216,101216,102422,3920,3560,4050,3890,0,17,4035,14.790,4050,3890,0,17,151.830,950361,366040,555771,1367,1840,447,4.700,29.740,28.740,52399,71146,3820,3205,4155,3205,0.086,-0.009,0.067,615,203,제놀루션,0.067
26,20240816,088800,100832,100826,102038,679,617,697,657,19,8,672,-20.280,697,657,19,8,71.040,2464690,1263179,897314,2753,2414,362,0.610,7.280,5.680,55,573649,,,,,0.025,-0.068,-0.036,180,377,에이스테크,-0.048
25,20240816,024900,100534,100529,101737,4290,3900,4475,4210,18,20,4345,12.710,4475,4210,18,20,98.220,2828598,1363666,1339364,5409,6483,415,1.360,12.970,2.560,12223,446,4220,3155,4845,3155,0.022,-0.081,-0.081,172,753,덕양산업,-0.048
24,20240816,109820,100313,100310,101523,4915,4465,5240,4850,0,18,5150,22.910,5240,4850,0,18,108.570,6132522,2876946,3123462,12133,14523,447,4.530,29.740,28.350,46870,66772,4845,2300,4845,2300,0.008,-0.110,-0.105,155,683,진매트릭스,-0.048
23,20240816,389500,95602,95600,100806,16990,15440,17980,16790,19,18,16940,12.110,17980,16790,19,18,97.240,134768,65317,63515,1558,1611,505,1.500,12.110,7.460,2237,5257,20500,12600,24550,12600,0.151,-0.013,0.133,738,166,에스비비테크,0.120
22,20240816,038530,94321,94319,95525,316,287,318,304,19,3,306,7.750,318,304,19,3,136.570,2667291,1090848,1489786,715,2505,436,2.220,25.280,21.650,39370,50483,300,242,300,242,0.206,-0.003,0.206,756,217,케이바이오,0.120
21,20240816,290690,92952,92951,94200,12750,11590,14100,12740,14,20,13210,17.010,14100,12740,14,20,123.410,1979106,832568,1027479,6993,8507,33,1.370,16.920,16.180,24718,11656,,,,,0.016,-0.122,-0.086,88,627,소룩스,-0.048
20,20240816,229000,92922,92918,94129,3405,3095,3815,3200,0,8,3815,17.380,3815,3200,0,8,102.850,2609361,1197410,1231582,5290,5615,543,2.280,17.380,11.270,8954,1461,3250,2225,3250,2225,0.079,-0.071,-0.004,112,366,젠큐릭스,-0.048
19,20240816,031860,92645,92640,93949,1356,1232,1423,1325,13,20,1406,23.660,1423,1325,13,20,123.220,514542,221695,273162,1006,1307,377,0.910,23.660,11.790,690,11687,1567,1080,1853,1080,0.051,-0.011,0.051,694,102,에스유홀딩스,0.047
18,20240816,101390,90746,90743,93947,4825,4385,4980,4900,7,12,4935,-15.640,4980,4900,7,12,84.840,543252,242039,205340,1417,1378,393,0.030,10.310,7.460,92473,3197,6040,4615,7860,4615,0.048,-0.036,-0.003,548,91,아이엠,-0.003
17,20240816,241820,90727,90721,93944,1998,1816,1996,1911,2,17,1981,11.730,1996,1911,2,17,99.050,5970129,2839415,2812302,7685,8236,447,2.980,26.670,22.830,35819,39341,1905,951,1905,951,0.103,-0.004,0.022,185,684,피씨엘,0.022
16,20240816,038880,90659,90656,93942,255,230,273,261,20,0,261,-5.780,273,261,20,0,89.260,3803903,1515475,1352658,1792,2138,307,1.590,12.890,7.170,59126,111698,277,193,358,193,0.034,-0.008,0.000,129,80,아이에이,0.000
15,20240816,299660,90653,90653,93940,14170,12880,15780,15070,18,9,15220,14.260,15780,15070,18,9,86.340,5408364,2785262,2404678,22888,25241,436,1.890,26.950,22.240,35786,39272,,,,,0.126,-0.066,-0.066,621,759,셀리드,0.120
14,20240816,077970,90650,90644,93937,18320,16650,19450,18630,9,19,19040,14.630,19450,18630,9,19,115.040,1179787,533946,614273,7885,8607,363,0.890,14.690,2.750,21874,245,17080,13690,17950,13150,0.132,-0.017,0.132,586,87,STX엔진,0.120
13,20240816,244460,90536,90530,93935,720,651,778,752,17,5,760,26.250,778,752,17,5,110.510,3214194,1468360,1622727,2538,4322,493,2.260,26.250,11.900,2389,11665,697,450,697,450,0.029,-0.057,-0.018,718,499,올리패스,-0.048
12,20240816,348080,90421,90420,93933,1100,1000,1107,1078,18,4,1081,-13.310,1107,1078,18,4,76.220,1171262,547111,417001,999,1189,493,2.270,26.250,11.900,2388,11663,1430,933,1430,933,0.011,-0.175,-0.089,80,383,큐라티스,-0.048
11,20240816,373200,90326,90323,93931,677,615,669,647,16,10,657,-8.500,669,647,16,10,83.040,2824871,1224427,1016717,945,896,279,0.190,29.870,10.310,1327,92298,1725,680,1950,680,0.006,-0.167,-0.032,88,511,엑스플러스,-0.048
10,20240816,142280,90309,90309,93928,5940,5400,6330,5910,4,14,6210,22.240,6330,5910,4,14,106.310,6531072,3001789,3191136,15214,17824,516,8.150,29.870,26.400,1327,35753,5670,3705,5670,3705,0.060,-0.010,0.023,145,678,녹십자엠에스,0.059
9,20240816,079190,90211,90205,93926,685,622,774,774,0,0,774,29.870,774,774,0,0,86.990,1755352,911684,793100,990,1041,516,8.160,29.870,26.670,1327,35746,683,566,894,566,0.000,0.000,0.000,78,78,케스피온,-0.003
8,20240816,270870,90205,90204,93924,11060,10050,10200,10020,18,16,10110,4.010,10200,10020,18,16,89.290,677039,312735,279226,3173,3343,487,0.070,6.450,4.010,142,7046,10350,7320,10980,7320,0.017,-0.086,-0.080,82,743,뉴트리,-0.048
7,20240816,348370,90100,90100,93921,217500,197600,213000,209500,10,2,210000,13.510,213000,209500,10,2,120.880,331334,138695,167661,6261,5767,523,1.540,13.510,10.540,69377,14735,230000,153600,331500,153600,0.019,-0.012,0.005,265,561,엔켐,0.005
6,20240816,041020,90030,90029,93914,5980,5400,5740,5590,0,8,5740,6.300,5740,5590,0,8,43.780,807095,507717,222298,1527,1151,435,0.610,6.300,2.580,4618,222,7820,4790,8910,4790,0.000,-0.033,-0.024,78,618,폴라리스오피스,-0.024
5,20240816,043260,90030,90028,93912,1791,1613,1890,1817,14,20,1855,15.000,1890,1817,14,20,113.320,6183280,2722146,3084837,5257,5997,112,1.920,15.000,2.330,11233,514074,1739,1361,2000,1361,0.016,-0.070,-0.059,84,698,성호전자,-0.048
4,20240816,140070,90030,90026,93910,3185,2855,3020,2970,19,7,2990,4.730,3020,2970,19,7,27.070,239236,147635,39969,639,302,12,1.920,13.360,9.520,58840,9054,3410,2575,3550,2575,0.028,-0.005,-0.003,137,91,서플러스글로벌,-0.003
3,20240816,123690,90029,90026,93907,8390,7340,8210,8100,2,11,8160,11.170,8210,8100,2,11,60.360,1279018,730969,441200,5189,4794,110,1.880,26.080,19.490,2384,49476,8860,7090,10000,7090,0.085,-0.032,-0.032,181,760,한국화장품,-0.032
2,20240816,347700,90023,90023,93905,3500,3125,3270,3195,16,3,3205,2.560,3270,3195,16,3,45.700,171705,105894,48391,313,260,543,1.900,11.850,11.650,8085,1356,3500,1710,3500,1627,0.044,-0.012,0.006,339,225,라이프시맨틱스,0.006
1,20240816,214610,90022,90021,93903,2025,1792,2310,2180,5,15,2285,27.510,2310,2180,5,15,80.280,16036241,8565587,6876242,13190,14949,516,8.270,29.870,27.510,1325,35540,1946,1275,1946,1275,0.018,-0.028,0.018,135,101,미코바이오메드,0.016
